Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1 LIGHTS:Lights Electric Power [W](Hourly),ZONE1:Zone Lights Total Heat Gain [J](Hourly),ZONE1 EQUIP:Electric Equipment Electric Power [W](Hourly),ZONE1:Zone Electric Equipment Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Loss [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Air Balance Surface Convection Rate [W](Hourly),ZONE1:Zone Infiltration Total Heat Loss [J](Hourly),ZONE1:Zone Infiltration Total Heat Gain [J](Hourly),ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Total Heat Loss [J](Hourly),ZONE1:Zone Ventilation Total Heat Gain [J](Hourly),ZONE1:Zone Ventilation Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Fan Electric Consumption [J](Hourly),ZONE1:Zone/Sys Sensible Heating Energy [J](Hourly),ZONE1:Zone/Sys Sensible Cooling Energy [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 07/03  17:00:00,15.6625,8.8625,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,173.08938879163,0.0,674167.514930912,0.0,63.4500199033381,0.0,0.0,49.3047922247103,0.0,0.0,60.3345766635818,0.0,22.581071630969,22.0000000000002,22.2905358154846,133.906226570833,904919.652566339,0.0,0.510965679553713,51580315.97957,0.0,29.1250437345616,4304160.681984,49334111.4563811,0.0,49334111.4563811,0.0,240804.67968,240804.67968 
 07/03  18:00:00,14.9,8.1625,5.20257024,2247510.34368,52.0257024,187292.52864,59.4579456000001,214048.60416,56.9891369252044,0.0,411675.196780711,0.0,22.4075608931458,0.0,0.0,12.6374405705035,0.282121276719073,0.0,22.2262567382742,0.0,22.4235555946679,22.0000000000002,22.2117777973341,95.3066619420132,1013218.19707349,0.0,0.512318720373897,42555095.6570687,0.0,21.5173862557037,3171486.818304,41275275.8914857,0.0,41275275.8914857,0.0,187292.52864,214048.60416 
 07/03  19:00:00,14.1625,7.4625,2.97289728,1284291.62496,37.161216,133780.3776,44.5934592,160536.45312,0.0,52.8573297804286,163238.308718141,0.0,0.0,16.7744672530047,0.0,0.0,20.7170504414984,0.0,0.0,15.3658120859255,22.167461991264,22.,22.083730995632,30.4611371217868,1121440.24462205,0.0,0.513633039897432,26914517.5098351,0.0,12.3271929575384,1812278.181888,26725947.0459607,0.0,26725947.0459607,0.0,133780.3776,160536.45312 
 07/03  20:00:00,13.65,7.0125,2.97289728,1284291.62496,37.161216,133780.3776,44.5934592,160536.45312,0.0,83.7097576654214,27743.9256386836,0.0,0.0,28.0709315125833,0.0,0.0,28.1917874213098,0.0,0.0,27.4470387315283,20.5212154979324,15.9721981874865,18.2467068427095,1804.9026115058,339072.075238517,0.0,0.504201857115488,8138671.13305083,0.0,12.1008445707717,1812278.181888,0.0,0.0,0.0,0.0,133780.3776,160536.45312 
 07/03  21:00:00,13.3125,6.65,0.743224320000001,321072.90624,22.2967296,80268.2265600001,37.161216,133780.3776,0.0,89.0898520314563,0.0,0.0,0.0,30.153574443322,0.0,0.0,29.4605630034407,0.0,0.0,29.4757145846936,19.8152564011846,17.3119751786365,18.5636157899105,1096.2692337485,575706.671004101,0.0,0.507055082525733,3454317.16269484,0.0,3.0423304951544,453069.545472,0.0,0.0,0.0,0.0,80268.2265600001,133780.3776 
 07/03  22:00:00,12.95,6.3125,0.743224320000001,321072.90624,22.2967296,80268.2265600001,37.161216,133780.3776,0.0,93.6994367116286,0.0,0.0,0.0,31.7320668847524,0.0,0.0,31.0251990797626,0.0,0.0,30.9421707471137,19.5667329552419,17.093593949859,18.3301634525505,1052.96098653317,600721.436880475,0.0,0.507236500976416,3604321.11241407,0.0,3.0434190058585,453069.545472,0.0,0.0,0.0,0.0,80268.2265600001,133780.3776 
 07/03  23:00:00,12.675,5.45,0.37161216,160536.45312,7.43224320000001,26756.07552,29.7289728,107024.30208,0.0,97.2205642703758,0.0,0.0,0.0,32.9791841796598,0.0,0.0,32.1114580873661,0.0,0.0,32.1299220033499,19.3487162711305,17.5058847092841,18.4273004902073,742.692455482558,703016.02170649,0.0,0.508501732741573,2109095.42764417,0.0,1.52550519822472,226534.772736,0.0,0.0,0.0,0.0,26756.07552,107024.30208 
 07/03  24:00:00,12.475,4.25,0.37161216,160536.45312,3.7161216,13378.03776,29.7289728,107024.30208,0.0,100.181445013909,0.0,0.0,0.0,34.0320059015279,0.0,0.0,32.9570600974881,0.0,0.0,33.1923790148933,19.1719553165952,17.3558329354276,18.2638941260114,719.94388623708,710603.466546837,0.0,0.508537442491861,2131803.98109109,0.0,1.52561232747558,226534.772736,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/04  01:00:00,12.275,3.05,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,105.98758738432,0.0,0.0,0.0,36.0686731729133,0.0,0.0,34.7690501000058,0.0,0.0,35.1498641114011,19.1819781660263,18.3511284736306,18.7665533198284,295.918029485819,891322.847588656,0.0,0.510708628140056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  02:00:00,12.325,2.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,108.081303351587,0.0,0.0,0.0,36.8074837159008,0.0,0.0,35.4214210685868,0.0,0.0,35.852398567099,19.2410975615657,18.5286496766524,18.884873619109,231.120974941613,888435.345909482,0.0,0.510862123419151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  03:00:00,12.525,3.4125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,104.462529814812,0.0,0.0,0.0,35.5657384494845,0.0,0.0,34.2521388497984,0.0,0.0,34.6446525155288,19.1782548050698,18.5006610321572,18.8394579186135,220.50794321796,826575.002856696,0.0,0.510465676437045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  04:00:00,12.725,3.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,100.690400646569,0.0,0.0,0.0,34.2869835147645,0.0,0.0,33.0025502333425,0.0,0.0,33.4008668984619,19.1003129688836,18.4576747242748,18.7789938465792,210.561031358432,773979.797408824,0.0,0.510039581510214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  05:00:00,13.05,4.225,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,91.2431834697556,11796.2009690281,0.0,0.0,31.023143888342,0.0,0.0,30.0144560557553,0.0,0.0,30.2055835256583,19.034715919471,18.4335448451449,18.7341303823079,198.402103618119,713363.44485505,0.0,0.509422125716983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  06:00:00,13.3875,4.3625,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,51.454876715193,15.6547664820432,322063.322104296,0.0,0.505517628965579,11.2726646996617,0.0,0.0,12.9036960615252,30.8623039104926,59.4709533653712,0.0,19.0898188397208,18.5062399271025,18.7980293834117,194.633390932205,676146.22972854,0.0,0.50894864389522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  07:00:00,13.75,4.525,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,287.050736413437,0.0,953825.388711483,0.0,27.476907378169,0.0,0.0,20.9168308172923,0.0,110.99362271394,238.656998217976,0.0,19.3587298317293,18.7762212419431,19.0674755368362,197.183575323396,658024.239479064,0.0,0.508777613644822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  08:00:00,14.7125,4.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,403.32565539731,0.0,1209905.35395938,0.0,69.4369349256038,0.0,0.0,57.9848860828983,0.0,95.6447839850234,275.903834388808,0.0,19.612827957111,19.0797664589064,19.3462972080087,175.3937656921,512420.507071645,0.0,0.507622176627165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  09:00:00,16.0125,5.475,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,650.215107880476,0.0,1791619.05063068,0.0,107.453243141353,0.0,0.0,98.6145995769307,0.0,187.724076171765,444.147265162193,0.0,20.0894556306,19.6238149218465,19.8566352762232,155.991639232661,371265.338063293,0.0,0.506292433713902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  10:00:00,17.3125,6.0125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,790.191837903178,0.0,2084818.05994291,0.0,136.248032867281,0.0,0.0,130.057859294473,0.0,230.81101256756,523.885945741423,0.0,20.6376516613875,20.246751930276,20.4422017958318,129.93088057332,249447.527568059,0.0,0.505108100631097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  11:00:00,18.2375,6.5125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,677.844372902011,0.0,1747390.55992629,0.0,147.502870358643,0.0,0.0,142.635725173896,0.0,132.157943873375,387.705777369472,0.0,21.0483823099485,20.7036233774984,20.8760028437234,100.567927661112,173449.015427831,0.0,0.504292025518403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  12:00:00,19.,7.0125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,436.756744824879,0.0,1214781.69526703,0.0,151.685964828993,0.0,0.0,148.685624208311,0.0,19.7206943739747,136.385155787575,0.0,21.2926198644673,20.9667765221747,21.129698193321,76.5228215541478,116872.032511651,0.0,0.503421738943454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  13:00:00,19.7375,7.5125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,364.182037883447,0.0,1013719.93941187,0.0,149.719055172567,0.0,0.0,148.969210128357,0.0,0.0,65.4937725825239,0.0,21.6356444122449,21.3462382034146,21.4909413078297,73.3570275608925,68611.9243488917,0.0,0.502801340371977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  14:00:00,19.75,8.1375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,338.701963266507,0.0,968586.923737295,0.0,137.456574093578,0.0,0.0,139.249499669192,0.0,0.0,61.9958895037368,0.0,22.0162129073394,21.7177257458455,21.8669693265925,78.4320828598732,171799.318827738,0.0,0.503395052376659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  15:00:00,19.4125,8.8375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,296.042107568049,0.0,885998.521407893,0.0,117.437256591818,0.0,0.0,118.817919816239,0.0,0.0,59.7869311599919,0.0,22.3124858878585,21.9517588548051,22.1321223713318,95.4172582823736,325722.367934049,0.0,0.504349021738768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  16:00:00,19.05,9.5375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,246.532419986752,0.0,783377.064979715,0.0,93.1508708757352,0.0,0.0,97.5155687238927,0.0,0.0,55.8659803871242,0.0,22.5013072702919,22.0866275204538,22.2939673953728,108.762519416077,434114.557604119,0.0,0.505191502981738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  17:00:00,18.2125,9.6125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,170.245911652409,0.0,624857.787325365,0.0,63.2993903355816,0.0,0.0,66.1866124922404,0.0,0.0,40.759908824587,0.0,22.5428883513102,22.0309200322689,22.2869041917896,126.014406925393,563529.537315943,0.0,0.506541409604122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  18:00:00,17.1125,9.25,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,73.4452153459387,0.0,414419.696177697,0.0,29.3069010300544,0.0,0.0,25.1847456511477,0.0,0.0,18.9535686647366,0.0,22.4060856014321,21.7601921339428,22.0831388676874,150.459391802223,678376.679678114,0.0,0.507995466613387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  19:00:00,16.0125,8.9125,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,1.16255294536603,30.7774418523582,183219.887412336,0.0,0.940797526228157,9.64485281563739,0.0,5.343001328447489E-002,11.0750967130705,0.0,0.168325405853401,10.0574923236502,22.112430233419,21.3796688967832,21.7460495651011,176.45224219277,799494.618950392,0.0,0.509263427073684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  20:00:00,15.6,8.2375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,93.787021883406,23813.7438640545,0.0,0.0,31.8684406927237,0.0,0.0,31.0178739998758,0.0,0.0,30.9007071908064,21.7423085169535,21.0059493936664,21.37412895531,182.524301008503,819739.055538644,0.0,0.509338609668286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  21:00:00,15.6,7.4,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,99.5188440088077,0.0,0.0,0.0,33.9928818545247,0.0,0.0,32.3840862738271,0.0,0.0,33.1418758804559,21.38745459164,20.6980441705345,21.0427493810872,172.269069260047,778897.362574321,0.0,0.508804668722159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  22:00:00,15.6,6.5375,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,95.5389385411809,0.0,0.0,0.0,32.6668358021178,0.0,0.0,30.9472316317058,0.0,0.0,31.9248711073573,21.050211079111,20.4111728848567,20.7306919819839,162.080454858335,741999.789111356,0.0,0.508306955675736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  23:00:00,15.0375,6.2,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,98.9285077702919,0.0,0.0,0.0,33.8085257404252,0.0,0.0,32.0791784677904,0.0,0.0,33.0408035620763,20.7277494901783,20.0879754028421,20.4078624465102,168.488124673522,788295.322808231,0.0,0.508734734149766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/04  24:00:00,14.075,6.2,0.0,0.0,3.7161216,13378.03776,22.2967296,80268.2265600001,0.0,107.582568848114,0.0,0.0,0.0,36.7250279483708,0.0,0.0,35.0113222869991,0.0,0.0,35.8462186127445,20.4104087863873,19.725594542993,20.0680016646901,192.534814963522,912274.693080324,0.0,0.509795596762697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,80268.2265600001 
 07/05  01:00:00,13.1375,6.2,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,116.162291927091,0.0,0.0,0.0,39.6213192324532,0.0,0.0,37.9070795888691,0.0,0.0,38.6338931057689,20.1183751684187,19.393834316682,19.7561047425504,215.238610641247,1011876.25445428,0.0,0.510881527399546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/05  02:00:00,12.55,6.0125,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,119.181012553022,0.0,0.0,0.0,40.6129646156508,0.0,0.0,39.0152726845516,0.0,0.0,39.55277525282,19.8581324818486,19.113137332068,19.4856349069583,230.719702804329,1040731.27709145,0.0,0.511446478266421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/05  03:00:00,12.2125,5.65,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,119.169360078563,0.0,0.0,0.0,40.5826248060206,0.0,0.0,39.089427810539,0.0,0.0,39.4973074620036,19.6342600493667,18.8888275053212,19.261543777344,237.125981009334,1018312.54779581,0.0,0.51167229827431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/05  04:00:00,11.85,5.3125,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,120.405744332686,0.0,0.0,0.0,40.9822852799031,0.0,0.0,39.5600109301541,0.0,0.0,39.8634481226291,19.4347807781716,18.6839252608744,19.059353019523,244.019268371138,1030368.06656147,0.0,0.511967737666906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/05  05:00:00,12.0125,5.3875,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,110.712497470607,12231.2926437979,0.0,0.0,37.6233470158889,0.0,0.0,36.4134907165102,0.0,0.0,36.6756597382079,19.272466361726,18.5541027221938,18.9132845419599,237.771197414134,959651.211551569,0.0,0.511458564662778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/05  06:00:00,12.575,5.75,0.0,0.0,7.43224320000001,26756.07552,29.7289728,107024.30208,200.017706190457,0.0,826052.45168797,0.0,0.0,23.4842336760092,0.0,0.0,23.3358590231105,157.282475059659,246.837798889577,0.0,20.0715684786136,21.9747464290493,21.0231574538315,-714.25502374431,1335165.13273714,0.0,0.516526631442754,0.0,0.0,0.0,0.0,4556704.8864484,0.0,4556704.8864484,0.0,26756.07552,107024.30208 
 07/05  07:00:00,13.1125,6.0875,0.743224320000001,321072.90624,7.43224320000001,26756.07552,29.7289728,107024.30208,538.484506547726,0.0,1708377.61568773,0.0,5.17200480392881,2.79348806333053,0.0,6.05609416131779,1.99367655808169,344.684237776631,532.043572203892,0.0,20.8073517055674,21.9999999946586,21.403675850113,-436.815240020002,1260421.59539834,0.0,0.515521208278272,7562527.53285937,0.0,3.09312724966963,453069.545472,10134359.6338949,0.0,10134359.6338949,0.0,26756.07552,107024.30208 
 07/05  08:00:00,13.9875,6.5125,1.48644864,642145.812480001,22.2967296,80268.2265600001,29.7289728,107024.30208,652.205268694458,0.0,1949576.62085322,0.0,35.564429377308,0.0,0.0,37.6608459235756,0.0,359.05754637219,578.979993393574,0.0,21.1154176987277,21.9999999999963,21.557708849362,-288.893172829537,1138539.45182963,0.0,0.513948965698444,13662463.4358849,0.0,6.16738758838133,906139.090944001,15305133.1762491,0.0,15305133.1762491,0.0,80268.2265600001,107024.30208 
 07/05  09:00:00,15.15,7.0125,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,747.505632828875,0.0,2122051.66832178,0.0,66.3423427017698,0.0,0.0,70.0136063410277,0.0,379.644548906039,611.149683786078,0.0,21.5196679511509,22.0000000000001,21.7598339755755,-124.893426058388,977789.424538388,0.0,0.511874548252386,55733895.0231344,0.0,29.176849250386,4304160.681984,54504247.4969597,0.0,54504247.4969597,0.0,240804.67968,240804.67968 
 07/05  10:00:00,16.2875,7.5125,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,712.890832741576,0.0,1961543.22230618,0.0,92.9882643173823,0.0,0.0,93.0461408113984,0.0,306.855250216273,526.856427612795,0.0,21.792173369816,22.0000000000003,21.8960866849081,-26.3348778150668,815596.621098316,0.0,0.509862706010471,46488905.1222056,0.0,29.0621742425968,4304160.681984,44740514.570479,0.0,44740514.570479,0.0,240804.67968,240804.67968 
 07/05  11:00:00,16.825,7.95,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,554.989546387923,0.0,1495564.02213006,0.0,105.659853465102,0.0,0.0,104.448751612002,0.0,179.271274040583,344.880941310819,0.0,21.9919160456199,22.,21.9959580228099,15.5605037578664,736000.074561177,0.0,0.508918024430188,41951930.1017082,0.0,29.0083273925207,4304160.681984,40132176.6838014,0.0,40132176.6838014,0.0,240804.67968,240804.67968 
 07/05  12:00:00,16.9625,8.2875,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,298.290700345781,0.0,962035.735415899,0.0,115.681031519765,0.0,0.0,114.168527897018,0.0,27.0396162095773,68.441140928998,0.0,22.073001463918,22.,22.036500731959,16.8327615697089,714797.648933965,0.0,0.508677331849967,40743405.1910379,0.0,28.9946079154481,4304160.681984,38983913.9250862,0.0,38983913.9250862,0.0,240804.67968,240804.67968 
 07/05  13:00:00,17.125,8.65,3.7161216,1605364.5312,66.8901888000001,240804.67968,59.4579456000001,214048.60416,257.099468072959,0.0,852953.979424661,0.0,116.084723826925,0.0,0.0,114.481694626232,0.0,0.0,26.533049619802,0.0,22.2449076047897,22.,22.1224538023949,55.8873170400241,692934.551472956,0.0,0.508392184010213,20787999.3806307,0.0,15.2517655203064,2265347.72736,19879254.2126616,0.0,19879254.2126616,0.0,240804.67968,214048.60416 
 07/05  14:00:00,17.075,8.925,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,235.732931498209,0.0,802648.951663606,0.0,104.910328291542,0.0,0.0,107.50353128243,0.0,0.0,23.3190719242373,0.0,22.5319354465228,22.,22.2659677232614,119.707035877659,702225.016331553,0.0,0.508478983193088,40026733.4084315,0.0,28.983302042006,4304160.681984,37691956.6307517,0.0,37691956.6307517,0.0,240804.67968,240804.67968 
 07/05  15:00:00,16.9375,9.0625,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,187.932710915925,0.0,692082.53509729,0.0,81.9428851461486,0.0,0.0,85.8853394937138,0.0,0.0,20.104486276063,0.0,22.7131006265866,22.,22.3565503132933,171.240899756154,722656.79018457,0.0,0.508719481932015,41191328.9139112,0.0,28.9970104701249,4304160.681984,38609665.3789791,0.0,38609665.3789791,0.0,240804.67968,240804.67968 
 07/05  16:00:00,16.775,9.225,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,138.79807095642,0.0,577764.779148323,0.0,56.2200760654608,0.0,0.0,66.1163489618813,0.0,0.0,16.4616459290781,0.0,22.8077692641303,22.0000000000002,22.4038846320652,201.625396897071,744252.725518973,0.0,0.509005039159158,42422309.9193911,0.0,29.013287232072,4304160.681984,39819243.1900221,0.0,39819243.1900221,0.0,240804.67968,240804.67968 
 07/05  17:00:00,16.45,8.8625,7.06063104000001,3050192.60928,66.8901888000001,240804.67968,66.8901888000001,240804.67968,95.9580067420789,0.0,483460.282445747,0.0,37.8777220442507,0.0,0.0,48.2559867636857,0.0,0.0,9.82429793414243,0.0,22.8290452162875,22.0000000000004,22.4145226081439,209.635464992725,795324.514319464,0.0,0.509574539199116,45333340.2035307,0.0,29.0457487343496,4304160.681984,42461792.9489988,0.0,42461792.9489988,0.0,240804.67968,240804.67968 
 07/05  18:00:00,16.1125,8.1625,5.20257024,2247510.34368,52.0257024,187292.52864,59.4579456000001,214048.60416,26.8833658104863,0.0,328118.48185378,0.0,14.2362267835614,0.0,0.0,14.3177030011262,0.0,0.0,1.07614275706833,2.74670673126962,22.7089689367526,22.0000000000005,22.3544844683765,173.901859552452,842518.215889447,0.0,0.510169326547657,35385656.7139788,0.0,21.4271117150016,3171486.818304,33459428.6741816,0.0,33459428.6741816,0.0,187292.52864,214048.60416 
 07/05  19:00:00,15.75,7.4625,2.97289728,1284291.62496,37.161216,133780.3776,44.5934592,160536.45312,0.0,38.4642506713883,180732.007390619,0.0,0.0,11.2091427592161,0.0,0.0,11.5466064189421,0.0,0.0,15.7085014932301,22.4866819383377,22.0000000000001,22.2433409691689,111.68974277524,895482.522663699,0.0,0.510809022076862,21491510.7346312,0.0,12.2594165298447,1812278.181888,20687240.0070146,0.0,20687240.0070146,0.0,133780.3776,160536.45312 
 07/05  20:00:00,15.475,6.6375,2.97289728,1284291.62496,37.161216,133780.3776,44.5934592,160536.45312,0.0,78.9126168058954,31509.8787053251,0.0,0.0,26.6985006755687,0.0,0.0,25.5388658880426,0.0,0.0,26.6752502422841,21.179581725694,17.3853776018883,19.2824796637911,1450.79752582487,280190.634438843,0.0,0.503458799807652,6725550.51154663,0.0,12.0830111953836,1812278.181888,0.0,0.0,0.0,0.0,133780.3776,160536.45312 
 07/05  21:00:00,15.275,5.8,0.743224320000001,321072.90624,22.2967296,80268.2265600001,37.161216,133780.3776,0.0,86.2345167595257,0.0,0.0,0.0,29.4758244723388,0.0,0.0,27.6461122979671,0.0,0.0,29.1125799892198,20.54001301408,18.4401532859427,19.4900831500113,846.464183453449,457760.655547784,0.0,0.505558057351997,2746664.96211201,0.0,3.03334834411198,453069.545472,0.0,0.0,0.0,0.0,80268.2265600001,133780.3776 
 07/05  22:00:00,15.075,4.9375,0.743224320000001,321072.90624,22.2967296,80268.2265600001,37.161216,133780.3776,0.0,87.5207678560486,0.0,0.0,0.0,29.9308388375483,0.0,0.0,28.0630606702069,0.0,0.0,29.5268683482934,20.2512895362643,18.249472739971,19.2503811381177,781.127871853143,460088.985767261,0.0,0.505501578066823,2760525.56409007,0.0,3.03300946840094,453069.545472,0.0,0.0,0.0,0.0,80268.2265600001,133780.3776 
 07/05  23:00:00,14.625,4.475,0.37161216,160536.45312,7.43224320000001,26756.07552,29.7289728,107024.30208,0.0,91.3608436377777,0.0,0.0,0.0,31.2465047888462,0.0,0.0,29.3862471054135,0.0,0.0,30.7280917435179,19.9661903198532,18.4388813883676,19.2025358541104,565.366874651132,543567.75200818,0.0,0.506679661610014,1630733.25875195,0.0,1.52003898483004,226534.772736,0.0,0.0,0.0,0.0,26756.07552,107024.30208 
 07/05  24:00:00,14.0875,4.3375,0.37161216,160536.45312,3.7161216,13378.03776,29.7289728,107024.30208,0.0,95.1874035643296,0.0,0.0,0.0,32.5384493416424,0.0,0.0,30.6963681820916,0.0,0.0,31.9525860405956,19.6823888896395,18.1256646973597,18.9040267934996,578.443055851113,577723.082402975,0.0,0.507025695473887,1733167.14398137,0.0,1.52107708642166,226534.772736,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
 07/06  01:00:00,13.525,4.175,0.0,0.0,3.7161216,13378.03776,29.7289728,107024.30208,0.0,102.596036113501,0.0,0.0,0.0,35.0671016937037,0.0,0.0,33.1840010393798,0.0,0.0,34.3449333804179,19.5715679431076,18.8409810109921,19.2062744770498,245.561378302016,755812.482552365,0.0,0.509344103486768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378.03776,107024.30208 
