Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1 LIGHTS:Lights Electric Power [W](Hourly),ZONE1:Zone Lights Total Heat Gain [J](Hourly),ZONE1 EQUIP:Electric Equipment Electric Power [W](Hourly),ZONE1:Zone Electric Equipment Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_2:Window Heat Loss [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_4_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Air Balance Surface Convection Rate [W](Hourly),ZONE1:Zone Infiltration Total Heat Loss [J](Hourly),ZONE1:Zone Infiltration Total Heat Gain [J](Hourly),ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Total Heat Loss [J](Hourly),ZONE1:Zone Ventilation Total Heat Gain [J](Hourly),ZONE1:Zone Ventilation Air Change Rate [ach](Hourly),ZONE1:Zone Ventilation Fan Electric Consumption [J](Hourly),ZONE1:Zone/Sys Sensible Heating Energy [J](Hourly),ZONE1:Zone/Sys Sensible Cooling Energy [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/02  17:00:00,10.725,1.8125,7.06063104000001,3050192.60928,785.290816512001,2827046.9394432,267.5607552,963218.718720001,0.0,102.809433801141,104106.15908169,0.0,0.0,34.0870426257403,0.0,0.0,36.2721885340314,0.0,0.0,32.4502026413697,22.3870912383628,22.,22.1935456191814,79.9466499414492,1949490.61908736,0.0,0.519741455564422,3968596.71970848,0.0,1.10103339531537,159965.65684224,1579375.87035339,0.0,1579375.87035339,0.0,2827046.9394432,963218.718720001 
 02/02  18:00:00,9.8125,2.,5.20257024,2247510.34368,610.781746176001,2198814.2862336,237.8317824,856194.416640001,0.0,158.022151663365,10818.276794319,0.0,0.0,53.4741033333858,0.0,0.0,52.7127856957193,0.0,0.0,51.8352626342598,22.0325158504513,22.,22.0162579252256,-9.61381368081951,2066604.41664082,0.0,0.521425218834261,3107142.53700611,0.0,0.813916026627589,117869.43135744,2065143.93264225,0.0,2065143.93264225,0.0,2198814.2862336,856194.416640001 
 02/02  19:00:00,9.775,2.,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,166.69409813852,0.0,0.0,0.0,56.6268377917368,0.0,0.0,55.4154696844497,0.0,0.0,54.6517906623338,21.5562248436925,22.,21.7781124218463,-111.48040868288,2096950.65316459,0.0,0.521485087295338,1802501.70455608,0.0,0.465148273140283,67353.9607756801,2120474.74755601,0.0,2120474.74755601,0.0,1570581.633024,642145.81248 
 02/02  20:00:00,10.,2.3125,2.97289728,1284291.62496,436.27267584,1570581.633024,178.3738368,642145.81248,0.0,154.032045824225,0.0,0.0,0.0,52.2895392604165,0.0,0.0,50.9648510371637,0.0,0.0,50.7776555266448,20.9802515305518,20.2825536623495,20.6314025964506,193.675747350102,1769660.32646762,0.0,0.518159389768931,1511158.65102421,0.0,0.462181855693106,67353.9607756801,0.0,0.0,0.0,0.0,1570581.633024,642145.81248 
 02/02  21:00:00,10.,2.1875,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,152.557150779043,0.0,0.0,0.0,51.8880491442512,0.0,0.0,50.0998303642443,0.0,0.0,50.5692712705478,20.1375755292532,19.4309070750451,19.7842413021492,204.35318307131,1611886.09544401,0.0,0.516563509644727,342517.07538754,0.0,0.115189595221564,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 02/02  22:00:00,8.5625,2.,0.743224320000001,321072.90624,261.763605504,942348.979814401,148.644864,535121.5104,0.0,164.414413402467,0.0,0.0,0.0,55.9272295546731,0.0,0.0,53.9922559950322,0.0,0.0,54.4949278527614,19.4471265616855,18.6782245894882,19.0626755755868,230.46338024005,1645787.76896696,0.0,0.517891108564469,350113.481669354,0.0,0.115485639327132,16838.49019392,0.0,0.0,0.0,0.0,942348.979814401,535121.5104 
 02/02  23:00:00,7.7,1.6875,0.37161216,160536.45312,87.2545351680001,314116.3266048,118.9158912,428097.20832,0.0,168.752621179428,0.0,0.0,0.0,57.4419777101615,0.0,0.0,55.3183000186532,0.0,0.0,55.9923434506137,18.6861550199763,17.8022737193726,18.2442143696744,291.741384921834,1615041.04551248,0.0,0.517970693789738,171645.838382767,0.0,5.775169310285581E-002,8419.24509696001,0.0,0.0,0.0,0.0,314116.3266048,428097.20832 
 02/02  24:00:00,8.3875,2.125,0.37161216,160536.45312,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,146.800234704472,0.0,0.0,0.0,49.9724636197507,0.0,0.0,48.1907478298246,0.0,0.0,48.6370232548963,18.0086584157659,17.2198761321858,17.6142672739758,270.435071116588,1389897.43766044,0.0,0.515647281807506,146538.655742114,0.0,5.749264181412823E-002,8419.24509696001,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
 02/03  01:00:00,7.8,0.9375,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,146.597664398674,0.0,0.0,0.0,49.8724999904549,0.0,0.0,48.2679141074392,0.0,0.0,48.45725030078,17.4575103403524,16.6879502348746,17.0727302876135,268.684802045998,1326781.54267835,0.0,0.515804674190677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  02:00:00,7.8875,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,138.370684391204,0.0,0.0,0.0,47.0895988483851,0.0,0.0,45.2893782502008,0.0,0.0,45.9917072926176,16.987782819706,16.2737331020862,16.6307579608961,263.382047721794,1254945.25006136,0.0,0.514906684045286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  03:00:00,8.3,1.25,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,129.655146002547,0.0,0.0,0.0,44.2154950629426,0.0,0.0,42.3455747183912,0.0,0.0,43.0940762212136,16.6425112251496,16.0207925525013,16.3316518888254,235.845415451652,1296556.21985697,0.0,0.513653508299386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  04:00:00,7.6125,2.,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,134.86301082976,0.0,0.0,0.0,45.8868358005487,0.0,0.0,44.3284908621329,0.0,0.0,44.6476841670781,16.3462767664125,15.7031008241239,16.0246887952682,247.130497840111,1207267.00243411,0.0,0.51439629659909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  05:00:00,6.825,0.75,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,139.95717629596,0.0,0.0,0.0,47.6491976317112,0.0,0.0,45.9121012439432,0.0,0.0,46.3958774203053,16.0595527846134,15.3730066987264,15.7162797416699,268.825594054636,1161800.77559064,0.0,0.515293061256066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  06:00:00,6.2875,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,142.962677886068,0.0,0.0,0.0,48.6613493403035,0.0,0.0,46.9262481500627,0.0,0.0,47.3750803957019,15.7891974878144,15.0888271248277,15.439012306321,279.279491988534,1182837.46335555,0.0,0.515781904011865,0.0,0.0,0.0,0.0,9139.97510172795,0.0,9139.97510172795,0.0,157058.1633024,321072.90624 
 02/03  07:00:00,7.1,0.0,0.743224320000001,321072.90624,87.2545351680001,314116.3266048,118.9158912,428097.20832,0.0,155.57243312576,0.0,0.0,0.0,53.0627447950102,0.0,0.0,51.685262455764,0.0,0.0,50.8244258749862,17.1905803507358,21.910604608051,19.5505924793934,-2238.94370714651,2115496.78708591,0.0,0.526483344910884,454880.418951902,0.0,0.117401640376978,16838.49019392,11551711.9658718,0.0,11551711.9658718,0.0,314116.3266048,428097.20832 
 02/03  08:00:00,8.075,0.0,0.743224320000001,321072.90624,87.2545351680001,314116.3266048,118.9158912,428097.20832,0.0,93.4649532203831,176045.646849692,1.56703238404389,0.0,33.1249711437918,1.5670323840439,0.0,34.3500480905651,3.96166301106059,0.0,25.9899339860261,18.8820639051305,21.9999991393894,20.44103152226,-1523.23966662962,1989212.26836987,0.0,0.524765988101301,426734.358716146,0.0,0.117018683330936,16838.49019392,7439718.24171336,0.0,7439718.24171336,0.0,314116.3266048,428097.20832 
 02/03  09:00:00,8.6125,1.25,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,93.3105170347166,0.0,612640.583584368,9.62070586664238,39.47303696711,0.0,6.77238174411719,18.4378517200391,0.324074548639928,10.9488030744659,35.7237028962073,0.0,19.7135991686882,21.999999999842,20.8567995842651,-1010.57215889914,2040721.49399132,0.0,0.523717925215854,2191018.49901701,0.0,0.583924867799724,84192.4509696001,6004459.61436038,0.0,6004459.61436038,0.0,1570581.633024,535121.5104 
 02/03  10:00:00,9.8625,3.,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,356.171453827917,0.0,1246281.06165199,55.8754265149227,174.025716434808,0.0,25.553584696038,80.8748689156271,0.0,30.839045668555,101.270868477482,0.0,20.3618903493045,22.0000000000001,21.1809451746523,-653.57488696162,1927465.27618883,0.0,0.521379556687277,2064630.12387408,0.0,0.581317678952114,84192.4509696001,4322108.81256465,0.0,4322108.81256465,0.0,1570581.633024,535121.5104 
 02/03  11:00:00,11.5625,3.9125,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,652.046721508769,0.0,1935684.37430386,144.12733758243,364.843210977754,0.0,48.664165081609,144.09523027169,0.0,39.6638701378019,143.108280259325,0.0,21.0503870284162,22.0000000000001,21.5251935142081,-326.643269956802,1328784.60829489,0.0,0.518388557937783,1397072.71371563,0.0,0.577982833102284,84192.4509696001,2611574.89200717,0.0,2611574.89200717,0.0,1570581.633024,535121.5104 
 02/03  12:00:00,11.825,4.1,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,403.15074824184,0.0,1328658.87623676,82.1030129921034,245.951553189334,0.0,22.1094641274944,87.6980583183602,0.0,5.27336747300134,69.5011367341461,0.0,21.3350036691246,22.,21.6675018345623,-193.654351939634,1712844.38224134,0.0,0.517759888880912,1824898.56862227,0.0,0.577281891854623,84192.4509696001,2048375.5316749,0.0,2048375.5316749,0.0,1570581.633024,535121.5104 
 02/03  13:00:00,13.725,3.1,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,347.187374846804,0.0,1125143.78595979,55.2310828064148,211.043574647153,0.0,14.0104536930136,81.2340554904814,0.0,8.823316313467148E-003,54.9097447091694,0.0,21.5866546020681,22.,21.793327301034,-100.112757452518,1583056.27067169,0.0,0.51428211946924,1679816.14618896,0.0,0.573404315880665,84192.4509696001,1120567.85824899,0.0,1120567.85824899,0.0,1570581.633024,535121.5104 
 02/03  14:00:00,13.5625,2.5,3.7161216,1605364.5312,436.27267584,1570581.633024,148.644864,535121.5104,297.09073561442,0.0,1010842.28062902,13.9043631444928,156.873214009074,0.0,4.14435726117492,73.6961762957172,0.0,0.0,66.5213453096287,0.0,21.8249323378927,22.,21.9124661689463,-32.4847885631323,1430429.09219197,0.0,0.514632575537971,1510307.21539834,0.0,0.573795060599817,84192.4509696001,924184.042789871,0.0,924184.042789871,0.0,1570581.633024,535121.5104 
 02/03  15:00:00,10.6375,2.5,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,102.094121837899,0.0,648648.919395864,13.9966031316049,60.5705445220606,0.0,5.23072545537124,23.800023886091,1.22728574111404,0.0,18.950839170861,0.0,21.7102699262476,22.,21.8551349631238,-61.0099275342282,1880626.86970554,0.0,0.519933085372508,402441.662222474,0.0,0.115940984076767,16838.49019392,1662603.90358709,0.0,1662603.90358709,0.0,471174.4899072,374585.05728 
 02/03  16:00:00,12.525,3.5,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,1.42337627260717,0.189458063776878,330221.705044934,0.0,2.74317519891399,0.0,0.0,0.0,4.99200057555426,0.0,3.48274358547056,0.0,21.5177549033312,22.,21.7588774516656,-112.672302873028,1562708.79669353,0.0,0.51651802050172,331570.91021809,0.0,0.115179451500856,16838.49019392,1508467.45680397,0.0,1508467.45680397,0.0,471174.4899072,374585.05728 
 02/03  17:00:00,14.025,3.7875,0.743224320000001,321072.90624,130.881802752,471174.4899072,104.0514048,374585.05728,0.0,47.7077437274388,167812.942299968,0.0,0.0,15.2012223286606,0.0,0.0,17.8273462189688,0.0,0.0,14.6791751798094,21.3527631413042,22.,21.6763815706521,-167.912631980096,1294209.8518043,0.0,0.513824929940309,271720.338902113,0.0,0.114578913511099,16838.49019392,1439068.37356152,0.0,1439068.37356152,0.0,471174.4899072,374585.05728 
 02/03  18:00:00,12.8,3.6,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,122.952853809047,17194.5630185454,0.0,0.0,41.7155149649019,0.0,0.0,40.7322798977961,0.0,0.0,40.5050589463492,20.9205386245145,20.4369450489342,20.6787418367243,113.729455127856,1238630.14737815,0.0,0.51339644855083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  19:00:00,11.5125,3.225,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,135.502263107453,0.0,0.0,0.0,46.0607058218535,0.0,0.0,44.5937027057784,0.0,0.0,44.8478545798213,20.2018541040981,19.4230539524651,19.8124540282816,219.634931982158,1257448.3511517,0.0,0.513848433437112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  20:00:00,11.1,3.6875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,131.96550335899,0.0,0.0,0.0,44.870460941036,0.0,0.0,43.4167539356472,0.0,0.0,43.6782884823065,19.5567276185995,18.8045519026494,19.1806397606244,219.73356213728,1255610.19782583,0.0,0.513497149232008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  21:00:00,11.1,3.1,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,124.335387904838,0.0,0.0,0.0,42.3539186369174,0.0,0.0,40.7390147186912,0.0,0.0,41.2424545492295,19.0040262819723,18.3177583132245,18.6608922975984,204.261215418141,1131456.75590538,0.0,0.512660417404513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  22:00:00,10.725,0.9375,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,123.133553687827,0.0,0.0,0.0,41.9780153175499,0.0,0.0,40.1188751807679,0.0,0.0,41.0366631895088,18.5302784688329,17.8719012154197,18.2010898421263,201.955833691673,1072087.15469209,0.0,0.512570381116618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  23:00:00,10.5,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,120.100954568601,0.0,0.0,0.0,41.0089567100317,0.0,0.0,39.0492221243498,0.0,0.0,40.0427757342199,18.1121361506318,17.485305944267,17.7987210474494,200.323315119789,992483.806983417,0.0,0.512315758151856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/03  24:00:00,10.5,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,119.76739603379,0.0,0.0,0.0,40.9226545114701,0.0,0.0,38.7437857544992,0.0,0.0,40.1009557678203,17.746973835104,17.1720566751958,17.4595152551499,189.7562949639,1051033.83753682,0.0,0.51172761126014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  01:00:00,10.1875,1.25,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,113.344609461836,0.0,0.0,0.0,38.6486031970176,0.0,0.0,37.0148687292844,0.0,0.0,37.6811375355337,17.4271027562901,16.8722374872937,17.1496701217919,190.118967170936,929423.681456514,0.0,0.511806456287791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  02:00:00,10.,0.75,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,106.359420557704,0.0,0.0,0.0,36.1856785950676,0.0,0.0,34.9876836039378,0.0,0.0,35.1860583586984,17.1439652690416,16.6117975528346,16.8778814109381,190.645477903976,818392.636943548,0.0,0.511720513266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  03:00:00,8.9375,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,122.667467179064,0.0,0.0,0.0,41.7876256180174,0.0,0.0,40.1569744843044,0.0,0.0,40.7228670767425,16.8800510962303,16.2856269083243,16.5828390022773,213.153939421729,914161.123611974,0.0,0.513075507637275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  04:00:00,8.6125,1.5625,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,120.906993023574,0.0,0.0,0.0,41.171221457571,0.0,0.0,39.7391921091061,0.0,0.0,39.9965794568972,16.6169834004956,16.0111760430429,16.3140797217693,226.44643691525,1036611.21645078,0.0,0.513139772074914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  05:00:00,8.4875,0.9375,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,116.614965368489,0.0,0.0,0.0,39.6625166273585,0.0,0.0,38.5207246936345,0.0,0.0,38.4317240474963,16.4016721093938,15.8194340222756,16.1105530658347,221.187618616021,1106723.5625508,0.0,0.51299952078588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  06:00:00,7.2375,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,129.233801052458,0.0,0.0,0.0,43.9140103575443,0.0,0.0,42.7952756062549,0.0,0.0,42.5245150886585,16.1828989044292,15.5097329928491,15.8463159486392,254.131780323099,1056236.7913521,0.0,0.514801656899968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  07:00:00,4.85,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,162.701166614444,0.0,0.0,0.0,55.3495225451384,0.0,0.0,53.7600247907269,0.0,0.0,53.5916192785787,15.8922525253297,15.0849637483749,15.4886081368523,307.94192970048,1609666.60354685,0.0,0.518372772974131,0.0,0.0,0.0,0.0,106457.386372037,0.0,106457.386372037,0.0,157058.1633024,321072.90624 
 02/04  08:00:00,4.8625,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,331.725514019474,42.8170187861465,1072557.11011423,44.5629195398001,82.1882332406751,14.5688139947818,44.5629195398003,81.7168208402417,14.0561037280282,110.380424482351,167.820459938557,14.1921010633366,15.9457763484307,15.120432475372,15.5331044119014,339.950815387041,1671761.60607113,0.0,0.518390474802603,0.0,0.0,0.0,0.0,105437.705838199,0.0,105437.705838199,0.0,157058.1633024,321072.90624 
 02/04  09:00:00,8.3125,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1119.76448046727,0.0,2988553.73117992,205.267995376478,406.09977409241,0.0,150.744836572232,299.225711730467,0.0,249.163424799644,414.438994644394,0.0,16.8636534791243,16.2062496766204,16.5349515778724,346.90685127024,1060710.47257886,0.0,0.514203403290087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  10:00:00,10.3125,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1569.37434046666,0.0,4119652.92967042,423.486734294803,762.209288265228,0.0,200.954688589133,380.691004465821,0.0,251.15243533607,426.474047735613,0.0,18.1905969635477,17.6582390985287,17.9244180310382,305.18243772114,884854.165923998,0.0,0.513169071966407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  11:00:00,11.1875,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1778.78901251698,0.0,4635371.0787261,656.130098763119,1073.86319051583,0.0,219.893410102489,393.829699064575,0.0,176.291166707436,311.096122936568,0.0,19.6218345226283,19.0182011799042,19.3200178512663,326.428796634143,957963.838999311,0.0,0.513987583625601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  12:00:00,12.2875,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1678.56619293944,0.0,4493796.25829651,759.039400834049,1229.1576336336,0.0,203.070485810975,373.4159906406,0.0,43.3962179853791,75.9925686652366,0.0,20.8635677790397,20.2645280851168,20.5640479320782,300.387219593485,945978.249015668,0.0,0.514040237510644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  13:00:00,13.075,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1626.84273632616,0.0,4382403.07422566,779.001243037584,1259.54959458988,0.0,198.344264534083,366.025786613112,0.0,9.896865326220271E-002,1.30828899068711,4.093386751699840E-002,22.0097805726317,21.2837506679082,21.6467656202699,306.721956370535,1078318.84544463,0.0,0.514369707582164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  14:00:00,13.6125,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,1409.00806223767,0.0,3852090.32198013,660.036261693639,1066.78189909559,0.0,192.355844666222,346.851297920976,0.0,0.0,0.0,4.62513477889097,22.9316416605301,22.1168300918511,22.5242358761906,297.904070537283,1297821.29749804,0.0,0.51479375593344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  15:00:00,13.1125,1.25,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,457.217899223367,0.0,1510732.67243691,197.663353069994,331.214137721808,0.0,73.3037491123116,139.160583678874,0.0,0.0,0.0,13.1568221773147,22.8609861412161,21.9645129109616,22.4127495260889,260.690316374419,1180312.69662428,0.0,0.515487147579837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  16:00:00,13.3875,2.3125,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,23.6777032371636,293192.900964848,0.0,0.353818472724221,4.67658064511562,0.0,1.99058483839676,2.71142035833799,0.0,0.0,18.634105544831,22.2410801508212,21.3979502062677,21.8195151785444,233.802172717588,1114075.80412407,0.0,0.513984988535855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  17:00:00,13.8,0.9375,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,66.6896968905768,160252.279633347,0.0,0.0,21.67145362921,0.0,0.0,19.6363779059226,0.0,0.0,25.3818653554441,21.7266166135313,20.968827410226,21.3477220118787,197.849175894024,981368.344992232,0.0,0.512502081727717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  18:00:00,12.425,2.5625,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,130.152204861969,23687.6970496821,0.0,0.0,44.1912724546602,0.0,0.0,42.5136353752686,0.0,0.0,43.4472970320402,21.1377424737198,20.3267422196616,20.7322423466907,217.119701128962,1023539.02531347,0.0,0.51387074282241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  19:00:00,10.6,3.4125,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,152.327174886991,0.0,0.0,0.0,51.782918155106,0.0,0.0,50.1852979254663,0.0,0.0,50.3589588064182,20.4388489909685,19.5444052410286,19.9916271159986,259.515016470655,1154043.75616692,0.0,0.515804884271813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  20:00:00,9.625,2.375,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,155.375048165779,0.0,0.0,0.0,52.839311420882,0.0,0.0,51.1197124169137,0.0,0.0,51.4160243279834,19.6859046093092,18.787706723713,19.2368056665111,272.892077507709,1336723.49307995,0.0,0.516192782207309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  21:00:00,9.4,1.6875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,148.900114956319,0.0,0.0,0.0,50.6352953264495,0.0,0.0,48.8459926039345,0.0,0.0,49.4188270259354,18.9918070006955,18.1527390528065,18.572273026751,262.137874503118,1440099.44585017,0.0,0.515423796144159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  22:00:00,9.4,0.5625,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,141.407251010272,0.0,0.0,0.0,48.233269363594,0.0,0.0,46.0805168900181,0.0,0.0,47.0934647566597,18.3962159723518,17.6318243127191,18.0140201425354,244.89822504334,1272031.18017759,0.0,0.514534736913781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  23:00:00,9.4,0.0,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,137.931090825944,0.0,0.0,0.0,47.1272195690413,0.0,0.0,44.68420132206,0.0,0.0,46.1196699348427,17.8887464058299,17.1922480331816,17.5404972195058,230.206293343339,1246208.64023987,0.0,0.513743930947027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/04  24:00:00,8.7125,1.875,0.0,0.0,43.627267584,157058.1633024,89.1869184000001,321072.90624,0.0,141.880533507915,0.0,0.0,0.0,48.3747533163432,0.0,0.0,46.1292191601191,0.0,0.0,47.3765610314524,17.4364036252534,16.7423504380195,17.0893770316365,237.259332575721,1254547.23370337,0.0,0.514209397328007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,321072.90624 
 02/05  01:00:00,7.925,2.6875,0.0,0.0,43.627267584,157058.1633024,118.9158912,428097.20832,0.0,145.285642053151,0.0,0.0,0.0,49.5737424967207,0.0,0.0,47.3548259000845,0.0,0.0,48.357073656346,17.0180420500626,16.3375569746539,16.6777995123582,243.391071580244,1212006.61683657,0.0,0.514964727350292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157058.1633024,428097.20832 
